latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
27.750000000000004,79.15,,,
27.750000000000004,79.25,,,
27.750000000000004,79.35000000000001,,,
27.750000000000004,79.45,,,
27.750000000000004,79.55000000000001,,,
27.750000000000004,79.65,,,
27.750000000000004,79.75,,,
27.750000000000004,79.85000000000001,,,
27.750000000000004,79.95,,,
27.750000000000004,80.05000000000001,,,
27.750000000000004,80.15,,,
27.750000000000004,80.25,,,
27.750000000000004,80.35000000000001,,,
27.750000000000004,80.45,,,
27.750000000000004,80.55000000000001,,,
27.750000000000004,80.65,,,
27.750000000000004,80.75,,,
27.750000000000004,80.85000000000001,,,
27.750000000000004,80.95,,,
27.750000000000004,81.05000000000001,,,
27.750000000000004,81.15,,,
27.750000000000004,81.25,,,
27.750000000000004,81.35000000000001,,,
27.750000000000004,81.45,,,
27.750000000000004,81.55000000000001,,,
27.750000000000004,81.65,,,
27.750000000000004,81.75,,,
27.750000000000004,81.85000000000001,,,
27.750000000000004,81.95,,,
27.750000000000004,82.05000000000001,,,
27.750000000000004,82.15,,,
27.750000000000004,82.25,,,
27.750000000000004,82.35000000000001,,,
27.750000000000004,82.45,,,
27.750000000000004,82.55000000000001,,,
27.750000000000004,82.65,,,
27.750000000000004,82.75,,,
27.750000000000004,82.85000000000001,,,
27.750000000000004,82.95,,,
27.750000000000004,83.05000000000001,,,
27.750000000000004,83.15,,,
27.750000000000004,83.25,,,
27.750000000000004,83.35000000000001,,,
27.750000000000004,83.45,,,
27.750000000000004,83.55000000000001,,,
27.750000000000004,83.65,,,
27.750000000000004,83.75,,,
27.750000000000004,83.85000000000001,,,
27.750000000000004,83.95,,,
27.750000000000004,84.05000000000001,,,
27.750000000000004,84.15,,,
27.750000000000004,84.25,,,
27.750000000000004,84.35000000000001,,,
27.750000000000004,84.45,,,
27.750000000000004,84.55000000000001,,,
27.750000000000004,84.65,,,
27.750000000000004,84.75,,,
27.750000000000004,84.85000000000001,,,
27.750000000000004,84.95,,,
27.750000000000004,85.05000000000001,,,
27.750000000000004,85.15,,,
27.750000000000004,85.25,,,
27.750000000000004,85.35000000000001,,,
27.750000000000004,85.45,,,
27.750000000000004,85.55000000000001,,,
27.750000000000004,85.65,,,
27.750000000000004,85.75,,,
27.750000000000004,85.85000000000001,,,
27.750000000000004,85.95,,,
27.750000000000004,86.05000000000001,,,
27.750000000000004,86.15,,,
27.750000000000004,86.25,,,
27.750000000000004,86.35000000000001,,,
27.750000000000004,86.45,,,
27.750000000000004,86.55000000000001,,,
27.750000000000004,86.65,,,
27.750000000000004,86.75,,,
27.750000000000004,86.85000000000001,,,
27.750000000000004,86.95,,,
27.750000000000004,87.05000000000001,,,
27.750000000000004,87.15,,,
27.750000000000004,87.25,,,
27.750000000000004,87.35000000000001,,,
27.750000000000004,87.45,,,
27.750000000000004,87.55000000000001,,,
27.750000000000004,87.65,,,
27.750000000000004,87.75,,,
27.750000000000004,87.85000000000001,,,
27.750000000000004,87.95,,,
27.750000000000004,88.05000000000001,,,
27.750000000000004,88.15,,,
27.750000000000004,88.25,,,
27.750000000000004,88.35000000000001,,,
27.750000000000004,88.45,,,
27.750000000000004,88.55000000000001,,,
27.750000000000004,88.65,,,
27.750000000000004,88.75,,,
27.750000000000004,88.85000000000001,,,
27.750000000000004,88.95,,,
27.750000000000004,89.05000000000001,,,
27.750000000000004,89.15,,,
27.750000000000004,89.25,,,
27.750000000000004,89.35000000000001,,,
27.750000000000004,89.45,,,
27.750000000000004,89.55000000000001,,,
27.750000000000004,89.65,,,
27.750000000000004,89.75,,,
27.750000000000004,89.85000000000001,,,
27.750000000000004,89.95,,,
27.750000000000004,90.05000000000001,,,
27.750000000000004,90.15,,,
27.750000000000004,90.25,,,
27.750000000000004,90.35000000000001,,,
27.750000000000004,90.45,,,
27.750000000000004,90.55000000000001,,,
27.750000000000004,90.65,,,
27.750000000000004,90.75,,,
27.750000000000004,90.85000000000001,,,
27.750000000000004,90.95,,,
27.750000000000004,91.05000000000001,,,
27.750000000000004,91.15,,,
27.750000000000004,91.25,,,
27.750000000000004,91.35000000000001,,,
27.750000000000004,91.45,,,
27.750000000000004,91.55000000000001,,,
27.750000000000004,91.65,,,
27.750000000000004,91.75,,,
27.750000000000004,91.85000000000001,,,
27.750000000000004,91.95,,,
27.750000000000004,92.05000000000001,,,
27.750000000000004,92.15,,,
27.750000000000004,92.25,,,
27.750000000000004,92.35000000000001,,,
27.750000000000004,92.45,,,
27.750000000000004,92.55000000000001,,,
27.750000000000004,92.65,,,
27.750000000000004,92.75,,,
27.750000000000004,92.85000000000001,,,
27.750000000000004,92.95,,,
27.750000000000004,93.05000000000001,,,
27.750000000000004,93.15,,,
27.750000000000004,93.25,,,
27.750000000000004,93.35000000000001,,,
27.750000000000004,93.45,,,
27.750000000000004,93.55000000000001,,,
27.750000000000004,93.65,,,
27.750000000000004,93.75,,,
27.750000000000004,93.85000000000001,,,
27.750000000000004,93.95,,,
27.750000000000004,94.05000000000001,,,
27.750000000000004,94.15,,,
27.750000000000004,94.25,,,
27.750000000000004,94.35000000000001,,,
27.750000000000004,94.45,,,
27.750000000000004,94.55000000000001,,,
27.750000000000004,94.65,,,
27.750000000000004,94.75,,,
27.750000000000004,94.85000000000001,,,
27.750000000000004,94.95,,,
27.750000000000004,95.05000000000001,,,
27.750000000000004,95.15,,,
27.750000000000004,95.25,,,
27.750000000000004,95.35000000000001,,,
27.750000000000004,95.45,,,
27.750000000000004,95.55000000000001,,,
27.750000000000004,95.65,,,
27.750000000000004,95.75,,,
27.750000000000004,95.85000000000001,,,
27.750000000000004,95.95,,,
27.750000000000004,96.05000000000001,,,
27.750000000000004,96.15,,,
27.750000000000004,96.25,,,
27.750000000000004,96.35000000000001,,,
27.750000000000004,96.45,,,
27.750000000000004,96.55000000000001,,,
27.750000000000004,96.65,,,
27.750000000000004,96.75,,,
27.750000000000004,96.85000000000001,,,
27.750000000000004,96.95,,,
27.750000000000004,97.05000000000001,,,
27.85,68.75,1.5471294653529776e+19,1.5471294653529776e+19,1.5471294653529776e+19
27.85,68.85,1.5080134913151975e+19,1.5080134913151975e+19,1.5080134913151975e+19
27.85,68.95,1.5152100470426776e+19,1.5152100470426776e+19,1.5152100470426776e+19
27.85,69.05000000000001,1.5464870983151438e+19,1.5464870983151438e+19,1.5464870983151438e+19
27.85,69.15,1.3040916524684687e+19,1.3040916524684687e+19,1.3040916524684687e+19
27.85,69.25,1.2267176373637042e+19,1.2267176373637042e+19,1.2267176373637042e+19
27.85,69.35,1.4138707100714043e+19,1.4138707100714043e+19,1.4138707100714043e+19
27.85,69.45,1.402756540311574e+19,1.402756540311574e+19,1.402756540311574e+19
27.85,69.55000000000001,1.2074750560861241e+19,1.2074750560861241e+19,1.2074750560861241e+19
27.85,69.65,1.1460069686827258e+19,1.1460069686827258e+19,1.1460069686827258e+19
27.85,69.75,1.1785769785630239e+19,1.1785769785630239e+19,1.1785769785630239e+19
27.85,69.85,1.15987184641817e+19,1.15987184641817e+19,1.15987184641817e+19
27.85,69.95,7.434783755656067e+18,7.434783755656067e+18,7.434783755656067e+18
27.85,70.05000000000001,6.653848133634018e+18,6.653848133634018e+18,6.653848133634018e+18
27.85,70.15,6.990582729159549e+18,6.990582729159549e+18,6.990582729159549e+18
27.85,70.25,6.424546993909608e+18,6.424546993909608e+18,6.424546993909608e+18
27.85,70.35,1.0570475620453652e+19,1.0570475620453652e+19,1.0570475620453652e+19
27.85,70.45,9.059493481284395e+18,9.059493481284395e+18,9.059493481284395e+18
27.85,70.55000000000001,9.70363851798806e+18,9.70363851798806e+18,9.70363851798806e+18
27.85,70.65,8.162072414306364e+18,8.162072414306364e+18,8.162072414306364e+18
27.85,70.75,8.950123491606045e+18,8.950123491606045e+18,8.950123491606045e+18
27.85,70.85,8.821120254351985e+18,8.821120254351985e+18,8.821120254351985e+18
27.85,70.95,6.995520427876105e+18,6.995520427876105e+18,6.995520427876105e+18
27.85,71.05000000000001,6.328659160212974e+18,6.328659160212974e+18,6.328659160212974e+18
27.85,71.15,6.486873894052862e+18,6.486873894052862e+18,6.486873894052862e+18
27.85,71.25,8.400249113656197e+18,8.400249113656197e+18,8.400249113656197e+18
27.85,71.35,8.512565955541078e+18,8.512565955541078e+18,8.512565955541078e+18
27.85,71.45,7.802312599020215e+18,7.802312599020215e+18,7.802312599020215e+18
27.85,71.55000000000001,7.22976249775162e+18,7.22976249775162e+18,7.22976249775162e+18
27.85,71.65,7.085603743407145e+18,7.085603743407145e+18,7.085603743407145e+18
27.85,71.75,7.288432492789879e+18,7.288432492789879e+18,7.288432492789879e+18
27.85,71.85,6.915626428713548e+18,6.915626428713548e+18,6.915626428713548e+18
27.85,71.95,6.778129590828926e+18,6.778129590828926e+18,6.778129590828926e+18
27.85,72.05000000000001,5.09849655808152e+18,5.09849655808152e+18,5.09849655808152e+18
27.85,72.15,5.217951214668899e+18,5.217951214668899e+18,5.217951214668899e+18
27.85,72.25,6.450285853737854e+18,6.450285853737854e+18,6.450285853737854e+18
27.85,72.35,7.087490510802614e+18,7.087490510802614e+18,7.087490510802614e+18
27.85,72.45,7.215919808790006e+18,7.215919808790006e+18,7.215919808790006e+18
27.85,72.55000000000001,7.409491590678434e+18,7.409491590678434e+18,7.409491590678434e+18
27.85,72.65,7.395561997827289e+18,7.395561997827289e+18,7.395561997827289e+18
27.85,72.75,6.894680953016951e+18,6.894680953016951e+18,6.894680953016951e+18
27.85,72.85,7.071614682965384e+18,7.071614682965384e+18,7.071614682965384e+18
27.85,72.95,8.256920786194126e+18,8.256920786194126e+18,8.256920786194126e+18
27.85,73.05000000000001,1.123977951523199e+19,1.123977951523199e+19,1.123977951523199e+19
27.85,73.15,1.1644278287457516e+19,1.1644278287457516e+19,1.1644278287457516e+19
27.85,73.25,1.4267077358450944e+19,1.4267077358450944e+19,1.4267077358450944e+19
27.85,73.35,1.149680214238867e+19,1.149680214238867e+19,1.149680214238867e+19
27.85,73.45,9.306791042189486e+18,9.306791042189486e+18,9.306791042189486e+18
27.85,73.55000000000001,9.324868627249578e+18,9.324868627249578e+18,9.324868627249578e+18
27.85,73.65,1.12831070951722e+19,1.12831070951722e+19,1.12831070951722e+19
27.85,73.75,7.675452997185561e+18,7.675452997185561e+18,7.675452997185561e+18
27.85,73.85,1.0056619872678597e+19,1.0056619872678597e+19,1.0056619872678597e+19
27.85,73.95,9.503295607947979e+18,9.503295607947979e+18,9.503295607947979e+18
27.85,74.05000000000001,8.468840661823432e+18,8.468840661823432e+18,8.468840661823432e+18
27.85,74.15,1.0172402282084815e+19,1.0172402282084815e+19,1.0172402282084815e+19
27.85,74.25,1.039748697039142e+19,1.039748697039142e+19,1.039748697039142e+19
27.85,74.35,7.940711454601825e+18,7.940711454601825e+18,7.940711454601825e+18
27.85,74.45,9.936705683904115e+18,9.936705683904115e+18,9.936705683904115e+18
27.85,74.55000000000001,1.0424910133490772e+19,1.0424910133490772e+19,1.0424910133490772e+19
27.85,74.65,,,
27.85,74.75,,,
27.85,74.85,,,
27.85,74.95,,,
27.85,75.05000000000001,,,
27.85,75.15,,,
27.85,75.25,,,
27.85,75.35,,,
27.85,75.45,,,
27.85,75.55000000000001,,,
27.85,75.65,,,
27.85,75.75,,,
27.85,75.85,,,
27.85,75.95,,,
27.85,76.05000000000001,,,
27.85,76.15,,,
27.85,76.25,,,
27.85,76.35,,,
27.85,76.45,,,
27.85,76.55000000000001,,,
27.85,76.65,,,
27.85,76.75,,,
27.85,76.85,,,
27.85,76.95,,,
27.85,77.05000000000001,,,
27.85,77.15,,,
27.85,77.25,,,
27.85,77.35,,,
27.85,77.45,,,
27.85,77.55000000000001,,,
27.85,77.65,,,
27.85,77.75,,,
27.85,77.85,,,
27.85,77.95,,,
27.85,78.05000000000001,,,
27.85,78.15,,,
27.85,78.25,,,
27.85,78.35000000000001,,,
27.85,78.45,,,
27.85,78.55000000000001,,,
27.85,78.65,,,
27.85,78.75,,,
27.85,78.85000000000001,,,
27.85,78.95,,,
27.85,79.05000000000001,,,
27.85,79.15,,,
27.85,79.25,,,
27.85,79.35000000000001,,,
27.85,79.45,,,
27.85,79.55000000000001,,,
27.85,79.65,,,
27.85,79.75,,,
27.85,79.85000000000001,,,
27.85,79.95,,,
27.85,80.05000000000001,,,
27.85,80.15,,,
27.85,80.25,,,
27.85,80.35000000000001,,,
27.85,80.45,,,
27.85,80.55000000000001,,,
27.85,80.65,,,
27.85,80.75,,,
27.85,80.85000000000001,,,
27.85,80.95,,,
27.85,81.05000000000001,,,
27.85,81.15,,,
27.85,81.25,,,
27.85,81.35000000000001,,,
27.85,81.45,,,
27.85,81.55000000000001,,,
27.85,81.65,,,
27.85,81.75,,,
27.85,81.85000000000001,,,
27.85,81.95,,,
27.85,82.05000000000001,,,
27.85,82.15,,,
27.85,82.25,,,
27.85,82.35000000000001,,,
27.85,82.45,,,
27.85,82.55000000000001,,,
27.85,82.65,,,
27.85,82.75,,,
27.85,82.85000000000001,,,
27.85,82.95,,,
27.85,83.05000000000001,,,
27.85,83.15,,,
27.85,83.25,,,
27.85,83.35000000000001,,,
27.85,83.45,,,
27.85,83.55000000000001,,,
27.85,83.65,,,
27.85,83.75,,,
27.85,83.85000000000001,,,
27.85,83.95,,,
27.85,84.05000000000001,,,
27.85,84.15,,,
27.85,84.25,,,
27.85,84.35000000000001,,,
27.85,84.45,,,
27.85,84.55000000000001,,,
27.85,84.65,,,
27.85,84.75,,,
27.85,84.85000000000001,,,
27.85,84.95,,,
27.85,85.05000000000001,,,
27.85,85.15,,,
27.85,85.25,,,
27.85,85.35000000000001,,,
27.85,85.45,,,
27.85,85.55000000000001,,,
27.85,85.65,,,
27.85,85.75,,,
27.85,85.85000000000001,,,
27.85,85.95,,,
27.85,86.05000000000001,,,
27.85,86.15,,,
27.85,86.25,,,
27.85,86.35000000000001,,,
27.85,86.45,,,
27.85,86.55000000000001,,,
27.85,86.65,,,
27.85,86.75,,,
27.85,86.85000000000001,,,
27.85,86.95,,,
27.85,87.05000000000001,,,
27.85,87.15,,,
27.85,87.25,,,
27.85,87.35000000000001,,,
27.85,87.45,,,
27.85,87.55000000000001,,,
27.85,87.65,,,
27.85,87.75,,,
27.85,87.85000000000001,,,
27.85,87.95,,,
27.85,88.05000000000001,,,
27.85,88.15,,,
27.85,88.25,,,
27.85,88.35000000000001,,,
27.85,88.45,,,
27.85,88.55000000000001,,,
27.85,88.65,,,
27.85,88.75,,,
27.85,88.85000000000001,,,
27.85,88.95,,,
27.85,89.05000000000001,,,
27.85,89.15,,,
27.85,89.25,,,
27.85,89.35000000000001,,,
27.85,89.45,,,
27.85,89.55000000000001,,,
27.85,89.65,,,
27.85,89.75,,,
27.85,89.85000000000001,,,
27.85,89.95,,,
27.85,90.05000000000001,,,
27.85,90.15,,,
27.85,90.25,,,
27.85,90.35000000000001,,,
27.85,90.45,,,
27.85,90.55000000000001,,,
27.85,90.65,,,
27.85,90.75,,,
27.85,90.85000000000001,,,
27.85,90.95,,,
27.85,91.05000000000001,,,
27.85,91.15,,,
27.85,91.25,,,
27.85,91.35000000000001,,,
27.85,91.45,,,
27.85,91.55000000000001,,,
27.85,91.65,,,
27.85,91.75,,,
27.85,91.85000000000001,,,
27.85,91.95,,,
27.85,92.05000000000001,,,
27.85,92.15,,,
27.85,92.25,,,
27.85,92.35000000000001,,,
27.85,92.45,,,
27.85,92.55000000000001,,,
27.85,92.65,,,
27.85,92.75,,,
27.85,92.85000000000001,,,
27.85,92.95,,,
27.85,93.05000000000001,,,
27.85,93.15,,,
27.85,93.25,,,
27.85,93.35000000000001,,,
27.85,93.45,,,
27.85,93.55000000000001,,,
27.85,93.65,,,
27.85,93.75,,,
27.85,93.85000000000001,,,
27.85,93.95,,,
27.85,94.05000000000001,,,
27.85,94.15,,,
27.85,94.25,,,
27.85,94.35000000000001,,,
27.85,94.45,,,
27.85,94.55000000000001,,,
27.85,94.65,,,
27.85,94.75,,,
27.85,94.85000000000001,,,
27.85,94.95,,,
27.85,95.05000000000001,,,
27.85,95.15,,,
27.85,95.25,,,
27.85,95.35000000000001,,,
27.85,95.45,,,
27.85,95.55000000000001,,,
27.85,95.65,,,
27.85,95.75,,,
27.85,95.85000000000001,,,
27.85,95.95,,,
27.85,96.05000000000001,,,
27.85,96.15,,,
27.85,96.25,,,
27.85,96.35000000000001,,,
27.85,96.45,,,
27.85,96.55000000000001,,,
27.85,96.65,,,
27.85,96.75,,,
27.85,96.85000000000001,,,
27.85,96.95,,,
27.85,97.05000000000001,9.298750667751563e+18,9.298750667751563e+18,9.298750667751563e+18
27.95,68.75,1.3707656825713715e+19,1.3707656825713715e+19,1.3707656825713715e+19
27.95,68.85,1.3533575482293008e+19,1.3533575482293008e+19,1.3533575482293008e+19
27.95,68.95,1.562246458791991e+19,1.562246458791991e+19,1.562246458791991e+19
27.95,69.05000000000001,1.3304694274331257e+19,1.3304694274331257e+19,1.3304694274331257e+19
27.95,69.15,1.1681216285052447e+19,1.1681216285052447e+19,1.1681216285052447e+19
27.95,69.25,1.2542341815511167e+19,1.2542341815511167e+19,1.2542341815511167e+19
27.95,69.35,1.2878733153373817e+19,1.2878733153373817e+19,1.2878733153373817e+19
27.95,69.45,1.4816277732325155e+19,1.4816277732325155e+19,1.4816277732325155e+19
27.95,69.55000000000001,1.3063346249124612e+19,1.3063346249124612e+19,1.3063346249124612e+19
27.95,69.65,1.5214889232027945e+19,1.5214889232027945e+19,1.5214889232027945e+19
27.95,69.75,1.684379314336418e+19,1.684379314336418e+19,1.684379314336418e+19
27.95,69.85,1.214561084818552e+19,1.214561084818552e+19,1.214561084818552e+19
27.95,69.95,9.993795942796392e+18,9.993795942796392e+18,9.993795942796392e+18
27.95,70.05000000000001,8.408507082671172e+18,8.408507082671172e+18,8.408507082671172e+18
27.95,70.15,7.250937945407947e+18,7.250937945407947e+18,7.250937945407947e+18
27.95,70.25,6.900900278503495e+18,6.900900278503495e+18,6.900900278503495e+18
27.95,70.35,8.733828123897266e+18,8.733828123897266e+18,8.733828123897266e+18
27.95,70.45,5.955207030156827e+18,5.955207030156827e+18,5.955207030156827e+18
27.95,70.55000000000001,9.061921035609595e+18,9.061921035609595e+18,9.061921035609595e+18
27.95,70.65,1.0553671082464057e+19,1.0553671082464057e+19,1.0553671082464057e+19
27.95,70.75,8.295267937648073e+18,8.295267937648073e+18,8.295267937648073e+18
27.95,70.85,8.932353586532437e+18,8.932353586532437e+18,8.932353586532437e+18
27.95,70.95,7.92671535324121e+18,7.92671535324121e+18,7.92671535324121e+18
27.95,71.05000000000001,8.057711597308328e+18,8.057711597308328e+18,8.057711597308328e+18
27.95,71.15,8.393227375600495e+18,8.393227375600495e+18,8.393227375600495e+18
27.95,71.25,7.212605297080733e+18,7.212605297080733e+18,7.212605297080733e+18
27.95,71.35,6.360460905777462e+18,6.360460905777462e+18,6.360460905777462e+18
27.95,71.45,7.649416578289404e+18,7.649416578289404e+18,7.649416578289404e+18
27.95,71.55000000000001,9.018868807552581e+18,9.018868807552581e+18,9.018868807552581e+18
27.95,71.65,8.499586312632089e+18,8.499586312632089e+18,8.499586312632089e+18
27.95,71.75,7.507929258639608e+18,7.507929258639608e+18,7.507929258639608e+18
27.95,71.85,6.839612166568979e+18,6.839612166568979e+18,6.839612166568979e+18
27.95,71.95,6.865191306268667e+18,6.865191306268667e+18,6.865191306268667e+18
27.95,72.05000000000001,6.187804356615549e+18,6.187804356615549e+18,6.187804356615549e+18
27.95,72.15,5.076536447420665e+18,5.076536447420665e+18,5.076536447420665e+18
27.95,72.25,5.060045699243479e+18,5.060045699243479e+18,5.060045699243479e+18
27.95,72.35,6.50972946662772e+18,6.50972946662772e+18,6.50972946662772e+18
27.95,72.45,5.174216441439356e+18,5.174216441439356e+18,5.174216441439356e+18
27.95,72.55000000000001,5.705343267641423e+18,5.705343267641423e+18,5.705343267641423e+18
27.95,72.65,6.360604481639486e+18,6.360604481639486e+18,6.360604481639486e+18
27.95,72.75,7.357348153662302e+18,7.357348153662302e+18,7.357348153662302e+18
27.95,72.85,8.487978709910428e+18,8.487978709910428e+18,8.487978709910428e+18
27.95,72.95,8.961446426556086e+18,8.961446426556086e+18,8.961446426556086e+18
